Year,Date,Site,Siteaz,Temp,,,,,,,
2015,7/15/2015,NW1,J,9.541666667,,,,,,,
2015,7/16/2015,NW1,J,9.645833333,,,,,,,
2015,7/17/2015,NW1,J,9.666666667,,,,,,,
2015,7/18/2015,NW1,J,9.854166667,,,,,,,
2015,7/19/2015,NW1,J,10.04166667,,,,,,,
2015,7/20/2015,NW1,J,9.875,,,,,,,
2015,7/21/2015,NW1,J,9.375,,,,,,,
2015,7/22/2015,NW1,J,8.958333333,,,,,,,
2015,7/23/2015,NW1,J,9,,,,,,,
2015,7/24/2015,NW1,J,9.5,,,,,,,
2015,7/25/2015,NW1,J,9.75,,,,,,,
2015,7/26/2015,NW1,J,9.645833333,,,,,,,
2015,7/27/2015,NW1,J,9.8125,,,,,,,
2015,7/28/2015,NW1,J,9.979166667,,,,,,,
2015,7/29/2015,NW1,J,10,,,,,,,
2015,7/3/2015,STMB,I,13.96428571,,,,,,,
2015,7/4/2015,STMB,I,13.54166667,,,,,,,
2015,7/5/2015,STMB,I,14.83333333,,,,,,,
2015,7/6/2015,STMB,I,14.54166667,,,,,,,
2015,7/7/2015,STMB,I,12.875,,,,,,,
2015,7/8/2015,STMB,I,13.04166667,,,,,,,
2015,7/9/2015,STMB,I,14.16666667,,,,,,,
2015,7/10/2015,STMB,I,14.95833333,,,,,,,
2015,7/11/2015,STMB,I,15.875,,,,,,,
2015,7/12/2015,STMB,I,16.02083333,,,,,,,
2015,7/13/2015,STMB,I,15.14583333,,,,,,,
2015,7/14/2015,STMB,I,13.91666667,,,,,,,
2015,7/15/2015,STMB,I,13.22916667,,,,,,,
2015,7/16/2015,STMB,I,14.66666667,,,,,,,
2015,7/17/2015,STMB,I,15.14583333,,,,,,,
2015,7/18/2015,STMB,I,15.47916667,,,,,,,
2015,7/19/2015,STMB,I,16.20833333,,,,,,,
2015,7/20/2015,STMB,I,15.70833333,,,,,,,
2015,7/21/2015,STMB,I,14.625,,,,,,,
2015,7/22/2015,STMB,I,14.4375,,,,,,,
2015,7/23/2015,STMB,I,14.70833333,,,,,,,
2015,7/24/2015,STMB,I,15.60416667,,,,,,,
2015,7/25/2015,STMB,I,16.39583333,,,,,,,
2015,7/26/2015,STMB,I,16.5,,,,,,,
2015,7/27/2015,STMB,I,16.89583333,,,,,,,
2015,7/28/2015,STMB,I,15.91666667,,,,,,,
2015,7/29/2015,STMB,I,15.68181818,,,,,,,
2015,7/3/2015,NW2,K,9.214285714,,,,,,,
2015,7/4/2015,NW2,K,8.770833333,,,,,,,
2015,7/5/2015,NW2,K,9.3125,,,,,,,
2015,7/6/2015,NW2,K,9.583333333,,,,,,,
2015,7/7/2015,NW2,K,9.125,,,,,,,
2015,7/8/2015,NW2,K,8.625,,,,,,,
2015,7/9/2015,NW2,K,8.895833333,,,,,,,
2015,7/10/2015,NW2,K,9.166666667,,,,,,,
2015,7/11/2015,NW2,K,9.416666667,,,,,,,
2015,7/12/2015,NW2,K,9.5,,,,,,,
2015,7/13/2015,NW2,K,9.9375,,,,,,,
2015,7/14/2015,NW2,K,9.604166667,,,,,,,
2015,7/15/2015,NW2,K,8.895833333,,,,,,,
2015,7/16/2015,NW2,K,9.3125,,,,,,,
2015,7/17/2015,NW2,K,9.25,,,,,,,
2015,7/18/2015,NW2,K,9.416666667,,,,,,,
2015,7/19/2015,NW2,K,9.8125,,,,,,,
2015,7/20/2015,NW2,K,9.729166667,,,,,,,
2015,7/21/2015,NW2,K,9.229166667,,,,,,,
2015,7/22/2015,NW2,K,8.958333333,,,,,,,
2015,7/23/2015,NW2,K,9.041666667,,,,,,,
2015,7/24/2015,NW2,K,9.458333333,,,,,,,
2015,7/25/2015,NW2,K,9.604166667,,,,,,,
2015,7/26/2015,NW2,K,9.625,,,,,,,
2015,7/27/2015,NW2,K,9.791666667,,,,,,,
2015,7/28/2015,NW2,K,9.958333333,,,,,,,
2015,7/29/2015,NW2,K,10,,,,,,,
2015,7/3/2015,YDP2,T,15.93333333,,,,,,,
2015,7/4/2015,YDP2,T,16.20833333,,,,,,,
2015,7/5/2015,YDP2,T,17.54166667,,,,,,,
2015,7/6/2015,YDP2,T,17.75,,,,,,,
2015,7/7/2015,YDP2,T,16.08333333,,,,,,,
2015,7/8/2015,YDP2,T,15.52083333,,,,,,,
2015,7/9/2015,YDP2,T,16.52083333,,,,,,,
2015,7/10/2015,YDP2,T,17.70833333,,,,,,,
2015,7/11/2015,YDP2,T,19.02083333,,,,,,,
2015,7/12/2015,YDP2,T,20.27083333,,,,,,,
2015,7/13/2015,YDP2,T,19.625,,,,,,,
2015,7/14/2015,YDP2,T,18.3125,,,,,,,
2015,7/15/2015,YDP2,T,16.89583333,,,,,,,
2015,7/16/2015,YDP2,T,17.625,,,,,,,
2015,7/17/2015,YDP2,T,18.04166667,,,,,,,
2015,7/18/2015,YDP2,T,18.89583333,,,,,,,
2015,7/19/2015,YDP2,T,19.54166667,,,,,,,
2015,7/20/2015,YDP2,T,19.27083333,,,,,,,
2015,7/21/2015,YDP2,T,18.04166667,,,,,,,
2015,7/22/2015,YDP2,T,17.5625,,,,,,,
2015,7/23/2015,YDP2,T,18.04166667,,,,,,,
2015,7/24/2015,YDP2,T,19.16666667,,,,,,,
2015,7/25/2015,YDP2,T,20.125,,,,,,,
2015,7/26/2015,YDP2,T,20.29166667,,,,,,,
2015,7/27/2015,YDP2,T,20.89583333,,,,,,,
2015,7/28/2015,YDP2,T,20.625,,,,,,,
2015,7/29/2015,YDP2,T,19.76923077,,,,,,,
2015,7/3/2015,AAA,M,14.32142857,,,,,,,
2015,7/4/2015,AAA,M,13.58333333,,,,,,,
2015,7/5/2015,AAA,M,14.39583333,,,,,,,
2015,7/6/2015,AAA,M,14.47916667,,,,,,,
2015,7/7/2015,AAA,M,14.10416667,,,,,,,
2015,7/8/2015,AAA,M,13.54166667,,,,,,,
2015,7/9/2015,AAA,M,13.875,,,,,,,
2015,7/10/2015,AAA,M,14.16666667,,,,,,,
2015,7/11/2015,AAA,M,14.33333333,,,,,,,
2015,7/12/2015,AAA,M,14.16666667,,,,,,,
2015,7/13/2015,AAA,M,14.27083333,,,,,,,
2015,7/14/2015,AAA,M,15.04166667,,,,,,,
2015,7/15/2015,AAA,M,13.95833333,,,,,,,
2015,7/16/2015,AAA,M,14.22916667,,,,,,,
2015,7/17/2015,AAA,M,14.33333333,,,,,,,
2015,7/18/2015,AAA,M,14.3125,,,,,,,
2015,7/19/2015,AAA,M,14.35416667,,,,,,,
2015,7/20/2015,AAA,M,13.875,,,,,,,
2015,7/21/2015,AAA,M,12.625,,,,,,,
2015,7/22/2015,AAA,M,12.0625,,,,,,,
2015,7/23/2015,AAA,M,12.27083333,,,,,,,
2015,7/24/2015,AAA,M,13.33333333,,,,,,,
2015,7/25/2015,AAA,M,13.77083333,,,,,,,
2015,7/26/2015,AAA,M,13.6875,,,,,,,
2015,7/27/2015,AAA,M,13.91666667,,,,,,,
2015,7/28/2015,AAA,M,14.02083333,,,,,,,
2015,7/29/2015,AAA,M,13.85,,,,,,,
2015,7/3/2015,YDP1,Q,16.03125,,,,,,,
2015,7/4/2015,YDP1,Q,16.3125,,,,,,,
2015,7/5/2015,YDP1,Q,17.625,,,,,,,
2015,7/6/2015,YDP1,Q,17.91666667,,,,,,,
2015,7/7/2015,YDP1,Q,16.0625,,,,,,,
2015,7/8/2015,YDP1,Q,15.4375,,,,,,,
2015,7/9/2015,YDP1,Q,16.47916667,,,,,,,
2015,7/10/2015,YDP1,Q,17.72916667,,,,,,,
2015,7/11/2015,YDP1,Q,19.22916667,,,,,,,
2015,7/12/2015,YDP1,Q,20.39583333,,,,,,,
2015,7/13/2015,YDP1,Q,19.95833333,,,,,,,
2015,7/14/2015,YDP1,Q,18.625,,,,,,,
2015,7/15/2015,YDP1,Q,16.875,,,,,,,
2015,7/16/2015,YDP1,Q,17.5,,,,,,,
2015,7/17/2015,YDP1,Q,18.22916667,,,,,,,
2015,7/18/2015,YDP1,Q,19.02083333,,,,,,,
2015,7/19/2015,YDP1,Q,19.85416667,,,,,,,
2015,7/20/2015,YDP1,Q,19.5,,,,,,,
2015,7/21/2015,YDP1,Q,18.20833333,,,,,,,
2015,7/22/2015,YDP1,Q,18.04166667,,,,,,,
2015,7/23/2015,YDP1,Q,18.5,,,,,,,
2015,7/24/2015,YDP1,Q,19.52083333,,,,,,,
2015,7/25/2015,YDP1,Q,20.77083333,,,,,,,
2015,7/26/2015,YDP1,Q,21.85416667,,,,,,,
2015,7/27/2015,YDP1,Q,23.14583333,,,,,,,
2015,7/28/2015,YDP1,Q,21.66666667,,,,,,,
2015,7/29/2015,YDP1,Q,19.38888889,,,,,,,
2015,7/3/2015,YD550,L,15.55,,,,,,,
2015,7/4/2015,YD550,L,15.08333333,,,,,,,
2015,7/5/2015,YD550,L,16.29166667,,,,,,,
2015,7/6/2015,YD550,L,16.5,,,,,,,
2015,7/7/2015,YD550,L,14.66666667,,,,,,,
2015,7/8/2015,YD550,L,14.52083333,,,,,,,
2015,7/9/2015,YD550,L,15.875,,,,,,,
2015,7/10/2015,YD550,L,16.45833333,,,,,,,
2015,7/11/2015,YD550,L,17.5,,,,,,,
2015,7/12/2015,YD550,L,18.33333333,,,,,,,
2015,7/13/2015,YD550,L,17.29166667,,,,,,,
2015,7/14/2015,YD550,L,15.97916667,,,,,,,
2015,7/15/2015,YD550,L,14.64583333,,,,,,,
2015,7/16/2015,YD550,L,16.08333333,,,,,,,
2015,7/17/2015,YD550,L,16.83333333,,,,,,,
2015,7/18/2015,YD550,L,17.41666667,,,,,,,
2015,7/19/2015,YD550,L,18.25,,,,,,,
2015,7/20/2015,YD550,L,17.66666667,,,,,,,
2015,7/21/2015,YD550,L,16.25,,,,,,,
2015,7/22/2015,YD550,L,15.91666667,,,,,,,
2015,7/23/2015,YD550,L,16,,,,,,,
2015,7/24/2015,YD550,L,17.04166667,,,,,,,
2015,7/25/2015,YD550,L,18.54166667,,,,,,,
2015,7/26/2015,YD550,L,18.33333333,,,,,,,
2015,7/27/2015,YD550,L,18.89583333,,,,,,,
2015,7/28/2015,YD550,L,18.39583333,,,,,,,
2015,7/29/2015,YD550,L,18.1,,,,,,,
2015,7/3/2015,550A,H,14.18181818,,,,,,,
2015,7/4/2015,550A,H,13.64583333,,,,,,,
2015,7/5/2015,550A,H,14.83333333,,,,,,,
2015,7/6/2015,550A,H,15.0625,,,,,,,
2015,7/7/2015,550A,H,13.0625,,,,,,,
2015,7/8/2015,550A,H,13.22916667,,,,,,,
2015,7/9/2015,550A,H,14.125,,,,,,,
2015,7/10/2015,550A,H,15.0625,,,,,,,
2015,7/11/2015,550A,H,15.89583333,,,,,,,
2015,7/12/2015,550A,H,16.5625,,,,,,,
2015,7/13/2015,550A,H,15.54166667,,,,,,,
2015,7/14/2015,550A,H,13.83333333,,,,,,,
2015,7/15/2015,550A,H,13.10416667,,,,,,,
2015,7/16/2015,550A,H,14.66666667,,,,,,,
2015,7/17/2015,550A,H,15.33333333,,,,,,,
2015,7/18/2015,550A,H,15.6875,,,,,,,
2015,7/19/2015,550A,H,16.39583333,,,,,,,
2015,7/20/2015,550A,H,16.47916667,,,,,,,
2015,7/21/2015,550A,H,15,,,,,,,
2015,7/22/2015,550A,H,14.5625,,,,,,,
2015,7/23/2015,550A,H,14.6875,,,,,,,
2015,7/24/2015,550A,H,15.8125,,,,,,,
2015,7/25/2015,550A,H,16.6875,,,,,,,
2015,7/26/2015,550A,H,16.9375,,,,,,,
2015,7/27/2015,550A,H,17.20833333,,,,,,,
2015,7/28/2015,550A,H,16.70833333,,,,,,,
2015,7/29/2015,550A,H,16.6,,,,,,,
2015,7/3/2015,550B,P,14.75,,,,,,,
2015,7/4/2015,550B,P,14.14583333,,,,,,,
2015,7/5/2015,550B,P,15.52083333,,,,,,,
2015,7/6/2015,550B,P,15.9375,,,,,,,
2015,7/7/2015,550B,P,14.20833333,,,,,,,
2015,7/8/2015,550B,P,13.45833333,,,,,,,
2015,7/9/2015,550B,P,14.77083333,,,,,,,
2015,7/10/2015,550B,P,15.72916667,,,,,,,
2015,7/11/2015,550B,P,16.60416667,,,,,,,
2015,7/12/2015,550B,P,17.39583333,,,,,,,
2015,7/13/2015,550B,P,17.1875,,,,,,,
2015,7/14/2015,550B,P,15.77083333,,,,,,,
2015,7/15/2015,550B,P,13.875,,,,,,,
2015,7/16/2015,550B,P,15.3125,,,,,,,
2015,7/17/2015,550B,P,16.16666667,,,,,,,
2015,7/18/2015,550B,P,16.6875,,,,,,,
2015,7/19/2015,550B,P,17.45833333,,,,,,,
2015,7/20/2015,550B,P,17.16666667,,,,,,,
2015,7/21/2015,550B,P,15.70833333,,,,,,,
2015,7/22/2015,550B,P,14.95833333,,,,,,,
2015,7/23/2015,550B,P,15.125,,,,,,,
2015,7/24/2015,550B,P,16.60416667,,,,,,,
2015,7/25/2015,550B,P,17.85416667,,,,,,,
2015,7/26/2015,550B,P,17.45833333,,,,,,,
2015,7/27/2015,550B,P,17.95833333,,,,,,,
2015,7/28/2015,550B,P,18.04166667,,,,,,,
2015,7/29/2015,550B,P,18.28125,,,,,,,
2015,7/3/2015,550C,S,12.66666667,,,,,,,
2015,7/4/2015,550C,S,12.08333333,,,,,,,
2015,7/5/2015,550C,S,13.47916667,,,,,,,
2015,7/6/2015,550C,S,13.89583333,,,,,,,
2015,7/7/2015,550C,S,12.47916667,,,,,,,
2015,7/8/2015,550C,S,11.9375,,,,,,,
2015,7/9/2015,550C,S,12.77083333,,,,,,,
2015,7/10/2015,550C,S,13.64583333,,,,,,,
2015,7/11/2015,550C,S,14.375,,,,,,,
2015,7/12/2015,550C,S,14.85416667,,,,,,,
2015,7/13/2015,550C,S,14.47916667,,,,,,,
2015,7/14/2015,550C,S,13.33333333,,,,,,,
2015,7/15/2015,550C,S,12.125,,,,,,,
2015,7/16/2015,550C,S,13.39583333,,,,,,,
2015,7/17/2015,550C,S,13.95833333,,,,,,,
2015,7/18/2015,550C,S,14.33333333,,,,,,,
2015,7/19/2015,550C,S,15.25,,,,,,,
2015,7/20/2015,550C,S,15.41666667,,,,,,,
2015,7/21/2015,550C,S,14.29166667,,,,,,,
2015,7/22/2015,550C,S,13.75,,,,,,,
2015,7/23/2015,550C,S,13.66666667,,,,,,,
2015,7/24/2015,550C,S,14.8125,,,,,,,
2015,7/25/2015,550C,S,16,,,,,,,
2015,7/26/2015,550C,S,15.83333333,,,,,,,
2015,7/27/2015,550C,S,15.9375,,,,,,,
2015,7/28/2015,550C,S,16.08333333,,,,,,,
2015,7/29/2015,550C,S,16.5,,,,,,,
2015,7/2/2015,WLA,Z,17.08333333,,,,,,,
2015,7/3/2015,WLA,Z,16.47916667,,,,,,,
2015,7/4/2015,WLA,Z,16.97916667,,,,,,,
2015,7/5/2015,WLA,Z,17.6875,,,,,,,
2015,7/6/2015,WLA,Z,17.8125,,,,,,,
2015,7/7/2015,WLA,Z,16.33333333,,,,,,,
2015,7/8/2015,WLA,Z,16.14583333,,,,,,,
2015,7/9/2015,WLA,Z,17.27083333,,,,,,,
2015,7/10/2015,WLA,Z,17.66666667,,,,,,,
2015,7/11/2015,WLA,Z,18.97916667,,,,,,,
2015,7/12/2015,WLA,Z,19.85416667,,,,,,,
2015,7/13/2015,WLA,Z,19.39583333,,,,,,,
2015,7/14/2015,WLA,Z,18.04166667,,,,,,,
2015,7/15/2015,WLA,Z,16.22916667,,,,,,,
2015,7/16/2015,WLA,Z,17.0625,,,,,,,
2015,7/17/2015,WLA,Z,18.1875,,,,,,,
2015,7/18/2015,WLA,Z,18.95833333,,,,,,,
2015,7/19/2015,WLA,Z,19.66666667,,,,,,,
2015,7/20/2015,WLA,Z,19.20833333,,,,,,,
2015,7/21/2015,WLA,Z,17.66666667,,,,,,,
2015,7/22/2015,WLA,Z,16.91666667,,,,,,,
2015,7/23/2015,WLA,Z,16.83333333,,,,,,,
2015,7/24/2015,WLA,Z,17.41666667,,,,,,,
2015,7/25/2015,WLA,Z,19.22916667,,,,,,,
2015,7/26/2015,WLA,Z,19.47916667,,,,,,,
2015,7/27/2015,WLA,Z,20.1875,,,,,,,
2015,7/28/2015,WLA,Z,19.36666667,,,,,,,
2015,7/4/2015,STMF,G,15.19230769,,,,,,,
2015,7/5/2015,STMF,G,15.85416667,,,,,,,
2015,7/6/2015,STMF,G,16.58333333,,,,,,,
2015,7/7/2015,STMF,G,14.29166667,,,,,,,
2015,7/8/2015,STMF,G,13.64583333,,,,,,,
2015,7/9/2015,STMF,G,14.9375,,,,,,,
2015,7/10/2015,STMF,G,16.0625,,,,,,,
2015,7/11/2015,STMF,G,16.97916667,,,,,,,
2015,7/12/2015,STMF,G,17.52083333,,,,,,,
2015,7/13/2015,STMF,G,17.16666667,,,,,,,
2015,7/14/2015,STMF,G,15.70833333,,,,,,,
2015,7/15/2015,STMF,G,14.16666667,,,,,,,
2015,7/16/2015,STMF,G,15.5625,,,,,,,
2015,7/17/2015,STMF,G,16.79166667,,,,,,,
2015,7/18/2015,STMF,G,17.14583333,,,,,,,
2015,7/19/2015,STMF,G,17.79166667,,,,,,,
2015,7/20/2015,STMF,G,17.5,,,,,,,
2015,7/21/2015,STMF,G,15.95833333,,,,,,,
2015,7/22/2015,STMF,G,15.25,,,,,,,
2015,7/23/2015,STMF,G,15.41666667,,,,,,,
2015,7/24/2015,STMF,G,16.9375,,,,,,,
2015,7/25/2015,STMF,G,17.95833333,,,,,,,
2015,7/26/2015,STMF,G,18.08333333,,,,,,,
2015,7/27/2015,STMF,G,18.77083333,,,,,,,
2015,7/28/2015,STMF,G,18.39583333,,,,,,,
2015,7/29/2015,STMF,G,18.3125,,,,,,,
2015,7/30/2015,STMF,G,17.55555556,,,,,,,
2015,7/4/2015,HMCA,A,20.11538462,,,,,,,
2015,7/5/2015,HMCA,A,20.60416667,,,,,,,
2015,7/6/2015,HMCA,A,20.60416667,,,,,,,
2015,7/7/2015,HMCA,A,19.27083333,,,,,,,
2015,7/8/2015,HMCA,A,19.58333333,,,,,,,
2015,7/9/2015,HMCA,A,20.02083333,,,,,,,
2015,7/10/2015,HMCA,A,21.375,,,,,,,
2015,7/11/2015,HMCA,A,22.27083333,,,,,,,
2015,7/12/2015,HMCA,A,22.35416667,,,,,,,
2015,7/13/2015,HMCA,A,22.22916667,,,,,,,
2015,7/14/2015,HMCA,A,21.4375,,,,,,,
2015,7/15/2015,HMCA,A,21.02083333,,,,,,,
2015,7/16/2015,HMCA,A,21.66666667,,,,,,,
2015,7/17/2015,HMCA,A,22.14583333,,,,,,,
2015,7/18/2015,HMCA,A,22.91666667,,,,,,,
2015,7/19/2015,HMCA,A,22.41666667,,,,,,,
2015,7/20/2015,HMCA,A,21.875,,,,,,,
2015,7/21/2015,HMCA,A,20.45833333,,,,,,,
2015,7/22/2015,HMCA,A,20.375,,,,,,,
2015,7/23/2015,HMCA,A,21.125,,,,,,,
2015,7/24/2015,HMCA,A,22.29166667,,,,,,,
2015,7/25/2015,HMCA,A,23.25,,,,,,,
2015,7/26/2015,HMCA,A,23.75,,,,,,,
2015,7/27/2015,HMCA,A,24.1875,,,,,,,
2015,7/28/2015,HMCA,A,23.83333333,,,,,,,
2015,7/29/2015,HMCA,A,22.95833333,,,,,,,
2015,7/30/2015,HMCA,A,20.72727273,,,,,,,
2015,7/4/2015,HMCB,B,16.42857143,,,,,,,
2015,7/5/2015,HMCB,B,16.64583333,,,,,,,
2015,7/6/2015,HMCB,B,16.72916667,,,,,,,
2015,7/7/2015,HMCB,B,15.97916667,,,,,,,
2015,7/8/2015,HMCB,B,15.625,,,,,,,
2015,7/9/2015,HMCB,B,16.5625,,,,,,,
2015,7/10/2015,HMCB,B,17.6875,,,,,,,
2015,7/11/2015,HMCB,B,18.60416667,,,,,,,
2015,7/12/2015,HMCB,B,19.14583333,,,,,,,
2015,7/13/2015,HMCB,B,18.54166667,,,,,,,
2015,7/14/2015,HMCB,B,17.66666667,,,,,,,
2015,7/15/2015,HMCB,B,16.4375,,,,,,,
2015,7/16/2015,HMCB,B,17.375,,,,,,,
2015,7/17/2015,HMCB,B,18.04166667,,,,,,,
2015,7/18/2015,HMCB,B,18.66666667,,,,,,,
2015,7/19/2015,HMCB,B,19.375,,,,,,,
2015,7/20/2015,HMCB,B,19.10416667,,,,,,,
2015,7/21/2015,HMCB,B,16.22916667,,,,,,,
2015,7/22/2015,HMCB,B,14.6875,,,,,,,
2015,7/23/2015,HMCB,B,12.75,,,,,,,
2015,7/24/2015,HMCB,B,12.72916667,,,,,,,
2015,7/25/2015,HMCB,B,13.27083333,,,,,,,
2015,7/26/2015,HMCB,B,13.27083333,,,,,,,
2015,7/27/2015,HMCB,B,13.70833333,,,,,,,
2015,7/28/2015,HMCB,B,13.95833333,,,,,,,
2015,7/29/2015,HMCB,B,14.89583333,,,,,,,
2015,7/30/2015,HMCB,B,13.8,,,,,,,
2015,7/4/2015,HMCC,D,18.76666667,,,,,,,
2015,7/5/2015,HMCC,D,19.70833333,,,,,,,
2015,7/6/2015,HMCC,D,19.83333333,,,,,,,
2015,7/7/2015,HMCC,D,17.45833333,,,,,,,
2015,7/8/2015,HMCC,D,17.3125,,,,,,,
2015,7/9/2015,HMCC,D,18.5,,,,,,,
2015,7/10/2015,HMCC,D,20.04166667,,,,,,,
2015,7/11/2015,HMCC,D,21.29166667,,,,,,,
2015,7/12/2015,HMCC,D,21.89583333,,,,,,,
2015,7/13/2015,HMCC,D,21.20833333,,,,,,,
2015,7/14/2015,HMCC,D,18.89583333,,,,,,,
2015,7/15/2015,HMCC,D,16.77083333,,,,,,,
2015,7/16/2015,HMCC,D,18.91666667,,,,,,,
2015,7/17/2015,HMCC,D,20.14583333,,,,,,,
2015,7/18/2015,HMCC,D,20.95833333,,,,,,,
2015,7/19/2015,HMCC,D,21.10416667,,,,,,,
2015,7/20/2015,HMCC,D,20.10416667,,,,,,,
2015,7/21/2015,HMCC,D,17.83333333,,,,,,,
2015,7/22/2015,HMCC,D,17,,,,,,,
2015,7/23/2015,HMCC,D,18.125,,,,,,,
2015,7/24/2015,HMCC,D,20.41666667,,,,,,,
2015,7/25/2015,HMCC,D,21.54166667,,,,,,,
2015,7/26/2015,HMCC,D,21.45833333,,,,,,,
2015,7/27/2015,HMCC,D,22.0625,,,,,,,
2015,7/28/2015,HMCC,D,21.0625,,,,,,,
2015,7/29/2015,HMCC,D,21.41666667,,,,,,,
2015,7/30/2015,HMCC,D,19.54166667,,,,,,,
2015,7/4/2015,HMCD,C,13.71428571,,,,,,,
2015,7/5/2015,HMCD,C,14.75,,,,,,,
2015,7/6/2015,HMCD,C,14.83333333,,,,,,,
2015,7/7/2015,HMCD,C,12.54166667,,,,,,,
2015,7/8/2015,HMCD,C,12.22916667,,,,,,,
2015,7/9/2015,HMCD,C,13.39583333,,,,,,,
2015,7/10/2015,HMCD,C,14.70833333,,,,,,,
2015,7/11/2015,HMCD,C,15.64583333,,,,,,,
2015,7/12/2015,HMCD,C,15.97916667,,,,,,,
2015,7/13/2015,HMCD,C,15.72916667,,,,,,,
2015,7/14/2015,HMCD,C,13.66666667,,,,,,,
2015,7/15/2015,HMCD,C,12.39583333,,,,,,,
2015,7/16/2015,HMCD,C,14.33333333,,,,,,,
2015,7/17/2015,HMCD,C,15.08333333,,,,,,,
2015,7/18/2015,HMCD,C,15.85416667,,,,,,,
2015,7/19/2015,HMCD,C,16.25,,,,,,,
2015,7/20/2015,HMCD,C,16.22916667,,,,,,,
2015,7/21/2015,HMCD,C,14.89583333,,,,,,,
2015,7/22/2015,HMCD,C,14.52083333,,,,,,,
2015,7/23/2015,HMCD,C,14.41666667,,,,,,,
2015,7/24/2015,HMCD,C,16.14583333,,,,,,,
2015,7/25/2015,HMCD,C,17.0625,,,,,,,
2015,7/26/2015,HMCD,C,17.33333333,,,,,,,
2015,7/27/2015,HMCD,C,17.6875,,,,,,,
2015,7/28/2015,HMCD,C,17.60416667,,,,,,,
2015,7/29/2015,HMCD,C,18,,,,,,,
2015,7/30/2015,HMCD,C,16.72727273,,,,,,,
2015,7/2/2015,510G,Y,10.9,,,,,,,
2015,7/3/2015,510G,Y,10.95833333,,,,,,,
2015,7/4/2015,510G,Y,10.91666667,,,,,,,
2015,7/5/2015,510G,Y,11.6875,,,,,,,
2015,7/6/2015,510G,Y,12.89583333,,,,,,,
2015,7/7/2015,510G,Y,12.5,,,,,,,
2015,7/8/2015,510G,Y,11.54166667,,,,,,,
2015,7/9/2015,510G,Y,11.95833333,,,,,,,
2015,7/10/2015,510G,Y,12.08333333,,,,,,,
2015,7/11/2015,510G,Y,12.625,,,,,,,
2015,7/12/2015,510G,Y,12.85416667,,,,,,,
2015,7/13/2015,510G,Y,12.95833333,,,,,,,
2015,7/14/2015,510G,Y,12.625,,,,,,,
2015,7/15/2015,510G,Y,11,,,,,,,
2015,7/16/2015,510G,Y,11.66666667,,,,,,,
2015,7/17/2015,510G,Y,12.5,,,,,,,
2015,7/18/2015,510G,Y,12.75,,,,,,,
2015,7/19/2015,510G,Y,12.85416667,,,,,,,
2015,7/20/2015,510G,Y,12.41666667,,,,,,,
2015,7/21/2015,510G,Y,11.3125,,,,,,,
2015,7/22/2015,510G,Y,10.75,,,,,,,
2015,7/23/2015,510G,Y,10.83333333,,,,,,,
2015,7/24/2015,510G,Y,12.16666667,,,,,,,
2015,7/25/2015,510G,Y,12.66666667,,,,,,,
2015,7/26/2015,510G,Y,12.45833333,,,,,,,
2015,7/27/2015,510G,Y,12.8125,,,,,,,
2015,7/28/2015,510G,Y,12.65625,,,,,,,
2015,7/2/2015,510C,U,11.875,,,,,,,
2015,7/3/2015,510C,U,12.125,,,,,,,
2015,7/4/2015,510C,U,12.20833333,,,,,,,
2015,7/5/2015,510C,U,13.25,,,,,,,
2015,7/6/2015,510C,U,13.5625,,,,,,,
2015,7/7/2015,510C,U,11.97916667,,,,,,,
2015,7/8/2015,510C,U,11.41666667,,,,,,,
2015,7/9/2015,510C,U,12.41666667,,,,,,,
2015,7/10/2015,510C,U,13.125,,,,,,,
2015,7/11/2015,510C,U,13.9375,,,,,,,
2015,7/12/2015,510C,U,14.39583333,,,,,,,
2015,7/13/2015,510C,U,14.04166667,,,,,,,
2015,7/14/2015,510C,U,13,,,,,,,
2015,7/15/2015,510C,U,11.54166667,,,,,,,
2015,7/16/2015,510C,U,12.79166667,,,,,,,
2015,7/17/2015,510C,U,13.625,,,,,,,
2015,7/18/2015,510C,U,14,,,,,,,
2015,7/19/2015,510C,U,14.54166667,,,,,,,
2015,7/20/2015,510C,U,14.3125,,,,,,,
2015,7/21/2015,510C,U,13.22916667,,,,,,,
2015,7/22/2015,510C,U,12.625,,,,,,,
2015,7/23/2015,510C,U,12.54166667,,,,,,,
2015,7/24/2015,510C,U,13.83333333,,,,,,,
2015,7/25/2015,510C,U,14.75,,,,,,,
2015,7/26/2015,510C,U,14.45833333,,,,,,,
2015,7/27/2015,510C,U,14.89583333,,,,,,,
2015,7/28/2015,510C,U,14.61111111,,,,,,,
2015,7/3/2015,510A,N,13.33333333,,,,,,,
2015,7/4/2015,510A,N,12.9375,,,,,,,
2015,7/5/2015,510A,N,14,,,,,,,
2015,7/6/2015,510A,N,14.58333333,,,,,,,
2015,7/7/2015,510A,N,12.9375,,,,,,,
2015,7/8/2015,510A,N,12.16666667,,,,,,,
2015,7/9/2015,510A,N,13.0625,,,,,,,
2015,7/10/2015,510A,N,13.9375,,,,,,,
2015,7/11/2015,510A,N,14.77083333,,,,,,,
2015,7/12/2015,510A,N,15.47916667,,,,,,,
2015,7/13/2015,510A,N,15.29166667,,,,,,,
2015,7/14/2015,510A,N,14.1875,,,,,,,
2015,7/15/2015,510A,N,12.47916667,,,,,,,
